title,vendor_code,price,description,characteristics,image_url,url
"Фильтр воздушный ECO с регулятором давления (1/4"")",AF-01B,"14,06","Производитель: | ECO GROUP HONG KONG LIMITED. UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG, CHINA | | | Назначение: | Для обеспечения шланговых соединений | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 5291501778375 | | | | | Габариты ДxШxВ, см: | 27.7 x 6.5 x 8.2 | | | Вес с упаковкой, кг: | 0.625 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Описание: | Выполняемые функции: | 1) Регулировка давления воздуха; | 2) Масло- влагоотделение;",,https://content.tools.by/images/products/cb-6797781936/OT4/OT4kc2r23cGGdygQSsb1DBYxiTUQYsyqMeE0l3nu.jpg,https://tools.by/product/101388
Маховик ECO HU137/142,CSP-HU137-001,"68,40","Производитель: | ECO GROUP HONG KONG LIMITED, UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | Запасные части | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 8210803862251 | | | | | Габариты ДxШxВ, см: | 7 x 7 x 5 | | | Вес с упаковкой, кг: | 0.31 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Описание: | Совместимость: | для бензопил Husqvarna 137142 | | | | | Комплектация: | | + маховик - 1шт;",,https://content.tools.by/images/products/ce-1411164196/2Mo/2Mo0IGplTuufiRIDtZ2r52AwbE5xuUw2BsfyYA7C.jpg,https://tools.by/product/1647873
Пистолет для антикоррозионных покрытий  SG-35C14  ECO со шлангом уцененный (0400313344),ASB-06S-у,"78,22","Производитель: | ECO GROUP HONG KONG LIMITED, UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | Для бытовых ремонтных работ | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Габариты ДxШxВ, см: | 6 x 20 x 30 | | | Вес с упаковкой, кг: | 0.55 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Описание: | Механическое повреждение упаковки.",,https://content.tools.by/images/products/cz-0400313344/YzW/YzWbjYp0DhoqeNehbcBQOgubf4G915ActuRPSSLu.jpg,https://tools.by/product/1751196
"Свеча зажигания ECO GTP-X032
                    (2Т; М14*1.25; резьба 9,5 мм)",443223021499-L,"7,74","Производитель: | ECO GROUP HONG KONG LIMITED. UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | Садово-парковое назначение | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 8210803861469 | | | | | Габариты ДxШxВ, см: | 2 x 1 x 1 | | | Вес с упаковкой, кг: | 0.036 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Описание: | | Свеча зажигания для двухтактных двигателей мотокос, бензиновых цепных пил. | Применяется практически во всех двухтактных бензоинструментах (исключение моторы 2-mix), аналог BOSCH WSR7F, NGK BPMR7A, CHAMPION CJ7Y, OREGON PR17Y, BRISK PR17Y и др... | | Совместимость: | | Для моделей ECO GTP-145B, GTP-145F, GTP-145N, GTP-145R, GTP-185B, GTP-185F, GTP-185K, GTP-185N, GTP-185R, GTP-187F, GTP-189F | Для моделей DGM BC-210, BC-240, BC-241 | | Подходит ко многим мотокосам и бензопилам: ECO, DGM, GUNTER, SKIPER, DARC, MIKKELI, PATRIOT, DENZEL, CRAFTOP, LIDER, NIKKEY, PROKRAFT, MATRIX, WATT, CATMANN, GARDEN LINE, ELAND KASEI, ZIGZAG, DOLFIN, SOLO, GRASSHOPER, EUROTEK, PARK, DEMON, STERN, EXTEL, BIZON, MEGA, PROLAND, DOLMAR, MAGNUM, SKIPER, STURM и др. | | | | | Комплектация: | | + Свеча;",,https://content.tools.by/images/products/cv-0141305960/0VC/0VCcBlP3nFB2GfVGxEF1FCr56dhlcH4MqsgIYnGH.jpg,https://tools.by/product/1633279
Блок автоматики ECO PE-ATS,,,"Файлы | | | | | | | | | Производитель: | ECO GROUP HONG KONG LIMITED, UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 6977125197424 | | | | | Габариты ДxШxВ, см: | 40 x 34 x 21 | | | Вес с упаковкой, кг: | 6 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Описание: | Блок автоматического включения для электростанции ECO PE-7000ESI, ECO PE-10000ESI, PE-9001ES. | Панель автоматического включения представляет собой электронное устройство управления запуском электростанции. В случаях, когда напряжение в сети ниже допустимого уровня или отсутствует, контроллер в течение 2-6 секунд автоматически запускает электростанцию, которая продолжает подачу электропитания на энергопотребители. | Когда подача питания от внешней сети возобновляется, контроллер останавливает электростанцию и переключает энергопотребители на питание от внешней сети. | Совместим с генераторами, имеющими на панели управления разъем 8-pin для подключения блока ATS | ECO PE-7000ESI, ECO PE-10000ESI, PE-9001ES. | | | | | Комплектация: | | + Ключ от дверцы -2 шт; | + - Кабель управления 8 pin 2 метра- 1 шт; | + - Руководство по эксплуатации - 1 шт.",,https://content.tools.by/images/products/cz-0330008400/hnR/hnRKSbRAGszhY23mkz7p8yAjeOtZN2MzU546w9Ix.jpg,https://tools.by/product/1690132
"Колесо надувн. 4.00-8"" (подшипн. усил. ф35x16 мм, для оси 16x60мм)
                    (Подходит к тачкам: WB6820-2HD, WB6418S-2)",WB-P125,"52,20","Производитель: | ECO GROUP HONG KONG LIMITED, UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 8212107214705 | | | | | Габариты ДxШxВ, см: | 34 x 7.2 x 34 | | | Вес с упаковкой, кг: | 2.51 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника",,https://content.tools.by/images/products/cb-0045629584/91s/91siTsBPFeJT5i7Cv47ARv0HVREGnKXdC9iqjUIf.jpg,https://tools.by/product/997104
"Мотокоса ECO GTP-255 Power Plus
                    (2.5 кВт, 3.4 л.с., 52.0 см3, лёгкий запуск, нож 4Т,ремень двухлямочный, вес 7.9 кг)",DG2111-2,"227,65","Преимущества: | | ■ Цельная штанга диаметр 28 мм | ■ Многофункциональная и эргономичная рукоятка велосипедного типа | ■ Эффективная антивибрационная система | ■ Использование улучшенного (усиленного) ручного стартера с системой лёгкий запуск | ■ Цельнометаллический приводной вал | ■ Редуктор повышенной прочности | ■ Топливный бак с полупрозрачными стенками | ■ Праймер (система лёгкого запуска) | ■ Ударопрочный корпус двигателя | ■ Комбинированный защитный кожух из прочного пластика | ■ Усиленная полуавтоматическая косильная катушка с безразборной заправкой лески | ■ Прочный четырехлопастной нож | ■ Двухплечный ремень для большего комфорта при работе | ■ Два поршневых кольца для высокой компрессии. | | | | | | | | | | | Файлы | | | | | | | | | Производитель: | “SKIPFIRE LIMITED” Romanou, 2, TLAIS TOWER, 6th floor, flat/office 601, P.C.1070, Nicosia,Кипр | | | Назначение: | Садово-парковое назначение | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 8210803862015 | | | | | Вес с упаковкой, кг: | 10.34 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Описание: | Мощная и удобная модель для продвинутых пользователей, которые по достоинству оценят внушительный потенциал мотокосы. | Удобная и эргономичная рукоятка триммера изготовлена в виде велосипедного руля и может устанавливаться в различных положениях, это обеспечивает максимальную управляемость и уменьшает нагрузку на опорно-двигательный аппарат оператора. Блок управления находится на одной ручке, кнопки доступны и располагаются точно под пальцами оператора. | Цельная штанга изготовлена из легкого алюминия, что повышает прочность конструкции, снижая её вес. Штанга оснащена антивибрационными демпферами, поглощающими вибрацию и уменьшающими нагрузку на кисти и предплечья. | Жесткий приводной вал дает возможность использовать в работе нож или диск. | Конический редуктор имеет избыточный запас прочности и способен выдерживать большие нагрузки. При этом редуктор легко отсоединяется, что позволяет использовать двигатель мотокосы в качестве силового агрегата. | Топливный бак имеет полупрозрачные стенки для удобства контроля за уровнем топлива. | Мотокоса снабжена праймером для предварительной подкачки топлива, который облегчит запуск мотора. | Корпус двигателя выполнен из специального ударопрочного пластика и защищает от внешних механических воздействий. | Широкий защитный кожух защищает оператора от выброса травы, камней и других вылетающих из-под режущего инструмента предметов. | Надёжная полуавтоматическая катушка обеспечивает лёгкую подачу корда и заправляется новой леской без разборки корпуса. | Прочный четырёхлопасной нож с лёгкостью справится с дикорастущей травой и кустарником. | Два поршневых кольца создают стабильную компрессию, увеличивают срок службы цилиндро-поршневой группы. | | | | | Комплектация: | | + Двигатель двухтактный бензиновый - 1 шт; | + - Вал мотокосы с трубой - 1 шт; | + - Триммерная катушка - 1 шт; | + - Нож четырёхлопастной - 1 шт; | + - Кожух защитный с винтами крепления - 1 шт; | + - Ремень плечевой - 1 шт. (двухплечный); | + - Комплект регулировочных инструментов и принадлежностей - 1 компл; | + - Дозатор топливной смеси - 1 шт; | + - Ручка левая - 1 шт; | + - Ручка правая - 1 шт; | + - Упаковка - 1 шт; | + - Руководство пользователя - 1 шт;",,https://content.tools.by/images/products/cd-0011957715/1qA/1qAMa1oENbMYS5lzKZ83Oqv62qohJaAzMW1IOtRk.jpg,https://tools.by/product/1633177
"Компрессор автомобильный ECO AE-028-2
                    (12 В, 280 Вт, 70 л/мин, 2 цилиндра, 10 бар (манометр 7 бар), фонарь, сумка)",AE-013-4,"66,60","Преимущества: | | ■ Двухцилиндровый производительный насос | ■ Мощный двигатель со 100% медной обмоткой и большим статором обеспечивает гарантированно высокий ресурс устройства и быстроту работы | ■ Тефлоновые поршни с подшипником | ■ Высококачественный шланг в защитной оплетке | ■ Время накачивания колеса 195/65/R15 до давления 2 бар: 2-3 мин* | ■ Большой манометр градуирован до 7 бар | ■ Встроенный светодиодный фонарь удобен при эксплуатации в темное время суток | ■ Резьбовой коннектор с антикороззийным напылением | ■ В комплекте спиральный шланг 3 метра, увеличивающий радиус действия компрессора | ■ Удобная сумка для хранения и транспортировки | ■ Антивибрационные резиновые ножки | ■ | ■ *время указано с запасом, на практике реальное время зависит от размера и степени накачки колеса, температуры и влажности воздуха. | | | | | | | | | | | Файлы | | | | | | | | | Производитель: | ECO GROUP HONG KONG LIMITED. UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG, CHINA | | | Назначение: | Для компрессии воздуха | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 8213112891325 | | | | | Габариты ДxШxВ, см: | 29.5 x 15.5 x 22.6 | | | Вес с упаковкой, кг: | 2.7 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Комплектация: | | + Компрессор; | + Чехол для хранения; | + Спиральный удлинительный шланг 3 м; | + 3 дополнительные насадки для накачивания мячей, матрасов и т.д.; | + Руководство по эксплуатации.",,https://content.tools.by/images/products/cv-5352321285/H7G/H7GXLgCTZnnppUQso8pJIjFHLapwtr7w6B37F3i9.jpg,https://tools.by/product/1037279
"Трубка струйная с соплом для очистителя высокого давления ECO
                    (HPW-1217)",ECX2010-5,"13,50","Производитель: | SKIPFIRE LIMITED. Romanou,2, TLAIS TOWER, 6th floor, flat/Office 601 P.C.1070, Nicosia, Cyprus. Кипр | | | Назначение: | | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 8212107216549 | | | | | Габариты ДxШxВ, см: | 47 x 3.5 x 3.5 | | | Вес с упаковкой, кг: | 0.13 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Описание: | Струйная трубка с предустановленным соплом для моек эконом-класса.",,https://content.tools.by/images/products/cv-4386781853/ze3/ze3EjQUXmBTioJUHRkuqqv1dSwExtcfwblewapaN.jpg,https://tools.by/product/1024518
"Станция водоснабжения автоматическая ECO GFI-1203
                    (1200 Вт, 3600 л/ч, 48 м, 4,8 бар макс, корпус бака сталь, корпус насоса нерж. сталь,, бак 24л.)",PF1110,"435,06","Преимущества: | | ■ Компактная и надежная система для водоснабжения загородных домов, коттеджей, участков. | ■ Автоматическое управление с помощью реле. | ■ Накопительный бак(гидроаккумулятор) обеспечивает отсутствие скачков давления в водопроводной магистрали. | ■ Асинхронный двигатель с защитой от перегрузок. | ■ Баллон гидроаккумулятора из экологически безопасного EPDM. | ■ Корпус насоса из нержавеющей стали. | ■ Защита от перегрузок. | ■ Манометр повернут циферблатом к пользователю, для удобного контроля давления. | | | | | | | | | | | Файлы | | | | | | | | | Производитель: | ECO GROUP HONG KONG LIMITED, UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | Для хозяйственных нужд | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 8212107214842 | | | | | Габариты ДxШxВ, см: | 52 x 29 x 52 | | | Вес с упаковкой, кг: | 13.02 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Описание: | В комплект входит: входной патрубок 1 шт., выходной патрубок 1 шт.",,https://content.tools.by/images/products/cb-0158642793/cYN/cYNsVgwtUD9OhukTJbQOWeFW5a3Oce75Y0E5ZRFY.jpg,https://tools.by/product/997473?slide=2
"Очиститель высокого давления ECO HPW-1521S
                    (2.10 кВт, 150 бар, 450 л/ч, самовсасывание)",EC4910-2,"359,00","Преимущества: | | ■ Алюминиевый корпус насоса с аксиальнопоршневым механизмом; | ■ Функция самовсасывания позволяет использовать очиститель без подключения к водопроводу; | ■ Веерная и грязевая форсунки в комплекте; | ■ Пеногенератор для распыления моющей пены; | ■ Вращающаяся щетка для механической очистки колесных дисков; | ■ Фильтр тонкой очистки в комплекте; | | | | | | | | | | | Файлы | | | | | | | | | Производитель: | ECO GROUP HONG KONG LIMITED, UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | Для удаления загрязнений | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 8212107216044 | | | | | Габариты ДxШxВ, см: | 29.5 x 39.5 x 58 | | | Вес с упаковкой, кг: | 9.02 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Описание: | Очиститель высокого давления предназначен для очистки поверхностей водой под давлением при помощи различных насадок | | | | | Комплектация: | | + Очиститель высокого давления; | + Шланг высоконапорный - 6 м; | + Пистолет; | + Удлинительная насадка; | + Грязевая фреза; | + Плоская фреза; | + Пеногенератор; | + Щетка вращающаяся; | + Фильтр тонкой очистки;",,https://content.tools.by/images/products/cb-0006433893/RAf/RAf3apB0TrNbH1Yz0NmzhSwvnC8vbVF6HizQVUfp.jpg,https://tools.by/product/998776?slide=2
"Пистолет для подкачки шин ECO TIG-1 с манометром
                    (боковой манометр)",ABG-20,"18,56","Файлы | | | | | | | | | Производитель: | ECO GROUP HONG KONG LIMITED. UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG, CHINA | | | Назначение: | Для бытовых ремонтных работ | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 6921501771159 | | | | | Габариты ДxШxВ, см: | 31.6 x 14.5 x 3.5 | | | Вес с упаковкой, кг: | 0.338 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Описание: | Тип: для подкачки шин | Манометр: боковое расположение | Назначение: для автомобиля, дома, производства | Корпус: металл | Максимальное давление: 12 бар | Длина шланга: 400мм | Входной разъем: быстросъем | Наконечник: быстрозажимной, металл",,https://content.tools.by/images/products/cb-0000738371/3TM/3TMFjIevh3pX6xtkIkS61B3FPw5sOHAvL0cgZce0.jpg,https://tools.by/product/57700
"Резьбовое байонетное соединение 1/4"" (сталь) ECO
                    (Резьбовое байонентное соединение 1/4"" (сталь) ECO)",AS-M/E10,"2,93","Производитель: | “SKIPFIRE LIMITED” Romanou, 2, TLAIS TOWER, 6th floor, flat/office 601, P.C.1070, Nicosia,Кипр | | | Назначение: | Для обеспечения шланговых соединений | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 6921501771128 | | | | | Габариты ДxШxВ, см: | 3 x 3 x 2 | | | Вес с упаковкой, кг: | 0.07 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Описание: | Байонетное быстросъёмные соединение без воздушного затвора, благодаря которому соединение компрессора со шлангом и пневмооборудованием происходит быстро и легко, а также надежно и герметично. | Никелевое покрытие стали для защиты от коррозии. | Присоединительная резьба - 14. | Упаковка - подвес.",,https://content.tools.by/images/products/cb-1524790831/dAC/dAC3nnTL3L2RTqvxX5QwbOQD6jHKjAmWliC8VrHN.jpg,https://tools.by/product/926595
"Пневмогайковерт 1/2"" ECO AIW-742S
                    (742 Нм; Ударный мех-м: twin hammer; 218 л/мин; 7500 об/мин; Макс. резьба: М16)",DG4012-5,"132,30","Преимущества: | | ■ Шестиступенчатая регулировка крутящего момента позволяет установить оптимальное усилие | ■ Функция реверса | ■ В комплекте три сменные головки из высококачественной легированной стали (17, 19 и 21 мм) | ■ Эргономичная рукоятка с виброгасящей накладкой для комфортной работы | ■ Стальной корпус ударного механизма увеличивает прочность и надежность гайковерта | | | | | | | | | | | | | Производитель: | ECO GROUP HONG KONG LIMITED, UNIT 617, 6/F, 131-132 CONNAUGHT ROAD WEST, SOLO WORKSHOPS, HONG KONG | | | Назначение: | | | | Страна изготовления: | Китай | | | Импортер/Продавец: | ООО ""ТД Комплект"", РБ, г.Минск, ул. Кнорина,д.50,к.302 А | | | Штрихкод: | | 6977125190821 | | | | | Габариты ДxШxВ, см: | 18.8 x 6.9 x 19.5 | | | Вес с упаковкой, кг: | 3.326 | | | | | | | | | | | | | | | | | | ECO | Садовая и силовая техника | | | | | | | | | Комплектация: | | + Пневмогайковерт; | + Сменные головки из хромомолибденовой стали 1/2"" - 3 шт (17 мм, 19 мм, 21 мм); | + Ключ шестигранный на 5 мм; | + Быстросъем. штуцер ПАПА х нар. резьба 1/4"" (сталь); | + Масло для пневмоинструмента; | + Руководство по эксплуатации; | + Коробка;",,https://content.tools.by/images/products/cz-1456979088/dvC/dvCbZu9jBwpyEws30Ak92qLwyYgvGAe9pme8NcPL.jpg,https://tools.by/product/1677696
